order_item_id,order_id,order_date,product_id,quantity,price,discount,total
26540,6492,2026-06-24T09:08:06,763,1,181.07,0.00,181.07
26541,6492,2026-06-24T09:08:06,24,4,74.99,30.00,269.96
26542,6492,2026-06-24T09:08:06,717,1,116.78,0.00,116.78
26543,6492,2026-06-24T09:08:06,162,1,137.03,0.00,137.03
26544,6492,2026-06-24T09:08:06,980,1,422.45,0.00,422.45
26545,6493,2026-05-23T14:39:09,927,2,408.49,0.00,816.98
26546,6493,2026-05-23T14:39:09,87,1,302.26,0.00,302.26
26547,6493,2026-05-23T14:39:09,801,1,421.45,0.00,421.45
26548,6493,2026-05-23T14:39:09,592,3,259.75,0.00,779.25
26549,6494,2025-06-23T13:12:08,23,1,28.37,0.00,28.37
26550,6494,2025-06-23T13:12:08,330,1,201.99,0.00,201.99
26551,6494,2025-06-23T13:12:08,610,1,65.45,0.00,65.45
26552,6494,2025-06-23T13:12:08,143,4,466.72,0.00,1866.88
26553,6494,2025-06-23T13:12:08,589,4,141.77,28.35,538.73
26554,6494,2025-06-23T13:12:08,321,1,457.53,22.88,434.65
26555,6495,2026-06-03T02:50:26,471,1,381.97,0.00,381.97
26556,6495,2026-06-03T02:50:26,149,1,82.82,0.00,82.82
26557,6495,2026-06-03T02:50:26,145,2,102.53,0.00,205.06
26558,6496,2026-06-17T00:17:01,940,1,268.02,0.00,268.02
26559,6497,2026-03-01T10:45:46,936,1,459.29,0.00,459.29
26560,6497,2026-03-01T10:45:46,811,1,67.87,0.00,67.87
26561,6498,2026-06-22T19:22:45,521,1,27.18,0.00,27.18
26562,6498,2026-06-22T19:22:45,927,1,443.77,44.38,399.39
26563,6499,2025-07-24T01:17:05,733,1,61.55,0.00,61.55
26564,6499,2025-07-24T01:17:05,543,1,212.22,0.00,212.22
26565,6499,2025-07-24T01:17:05,850,1,86.35,8.64,77.71
26566,6499,2025-07-24T01:17:05,865,2,117.02,0.00,234.04
26567,6499,2025-07-24T01:17:05,963,2,177.60,17.76,337.44
26568,6500,2024-11-09T03:37:10,995,1,413.03,0.00,413.03
26569,6501,2025-04-01T02:47:01,110,1,482.96,0.00,482.96
26570,6501,2025-04-01T02:47:01,980,4,421.37,84.27,1601.21
26571,6501,2025-04-01T02:47:01,385,1,215.17,0.00,215.17
26572,6501,2025-04-01T02:47:01,658,1,457.70,91.54,366.16
26573,6501,2025-04-01T02:47:01,526,1,400.03,20.00,380.03
26574,6501,2025-04-01T02:47:01,312,1,66.51,13.30,53.21
26575,6502,2025-11-14T00:47:39,579,5,381.92,0.00,1909.60
26576,6502,2025-11-14T00:47:39,583,2,8.65,0.00,17.30
26577,6502,2025-11-14T00:47:39,911,1,131.35,0.00,131.35
26578,6502,2025-11-14T00:47:39,984,1,295.67,0.00,295.67
26579,6502,2025-11-14T00:47:39,482,1,107.32,0.00,107.32
26580,6503,2026-06-23T19:42:21,54,1,43.86,0.00,43.86
26581,6503,2026-06-23T19:42:21,767,1,383.27,19.16,364.11
26582,6503,2026-06-23T19:42:21,882,1,258.35,0.00,258.35
26583,6504,2025-06-17T12:27:16,450,1,345.19,0.00,345.19
26584,6504,2025-06-17T12:27:16,314,3,75.02,0.00,225.06
26585,6504,2025-06-17T12:27:16,385,1,214.42,0.00,214.42
26586,6504,2025-06-17T12:27:16,416,1,38.60,0.00,38.60
26587,6505,2025-10-26T05:26:34,260,1,145.28,0.00,145.28
26588,6505,2025-10-26T05:26:34,348,2,373.47,0.00,746.94
26589,6505,2025-10-26T05:26:34,304,1,320.04,0.00,320.04
26590,6505,2025-10-26T05:26:34,126,1,434.22,0.00,434.22
26591,6505,2025-10-26T05:26:34,637,2,332.84,0.00,665.68
26592,6505,2025-10-26T05:26:34,387,1,245.73,0.00,245.73
26593,6505,2025-10-26T05:26:34,56,1,172.24,34.45,137.79
26594,6506,2025-01-17T01:18:51,623,1,309.59,0.00,309.59
26595,6507,2026-05-08T20:26:59,313,1,140.15,0.00,140.15
26596,6507,2026-05-08T20:26:59,140,1,292.05,0.00,292.05
26597,6507,2026-05-08T20:26:59,675,1,70.39,0.00,70.39
26598,6508,2026-03-24T01:27:28,696,1,496.61,0.00,496.61
26599,6508,2026-03-24T01:27:28,90,2,126.27,0.00,252.54
26600,6508,2026-03-24T01:27:28,757,2,434.18,0.00,868.36
26601,6508,2026-03-24T01:27:28,541,1,183.65,9.18,174.47
26602,6509,2026-03-09T10:04:12,155,1,395.66,0.00,395.66
26603,6509,2026-03-09T10:04:12,460,3,353.05,0.00,1059.15
26604,6509,2026-03-09T10:04:12,993,2,389.32,38.93,739.71
26605,6509,2026-03-09T10:04:12,66,4,75.09,0.00,300.36
26606,6509,2026-03-09T10:04:12,490,1,34.76,0.00,34.76
26607,6509,2026-03-09T10:04:12,77,2,436.57,0.00,873.14
26608,6509,2026-03-09T10:04:12,202,1,444.82,0.00,444.82
26609,6509,2026-03-09T10:04:12,601,1,58.64,8.80,49.84
26610,6510,2026-06-29T19:32:20,587,4,191.08,76.43,687.89
26611,6510,2026-06-29T19:32:20,529,1,252.49,0.00,252.49
26612,6510,2026-06-29T19:32:20,583,1,8.52,1.70,6.82
26613,6510,2026-06-29T19:32:20,721,2,383.97,0.00,767.94
26614,6510,2026-06-29T19:32:20,469,1,140.26,0.00,140.26
26615,6510,2026-06-29T19:32:20,625,1,228.47,0.00,228.47
26616,6510,2026-06-29T19:32:20,893,1,319.55,0.00,319.55
26617,6510,2026-06-29T19:32:20,493,1,104.63,0.00,104.63
26618,6511,2026-05-28T12:04:54,119,1,195.29,0.00,195.29
26619,6511,2026-05-28T12:04:54,432,1,353.61,70.72,282.89
26620,6511,2026-05-28T12:04:54,696,1,487.94,0.00,487.94
26621,6511,2026-05-28T12:04:54,319,1,264.63,26.46,238.17
26622,6511,2026-05-28T12:04:54,344,1,439.72,0.00,439.72
26623,6511,2026-05-28T12:04:54,41,1,137.22,0.00,137.22
26624,6512,2026-02-02T15:12:36,932,1,315.95,0.00,315.95
26625,6512,2026-02-02T15:12:36,79,2,328.01,0.00,656.02
26626,6512,2026-02-02T15:12:36,864,1,407.27,0.00,407.27
26627,6512,2026-02-02T15:12:36,579,1,388.25,58.24,330.01
26628,6513,2026-06-21T05:40:58,742,3,37.55,5.63,107.02
26629,6513,2026-06-21T05:40:58,580,2,439.50,0.00,879.00
26630,6513,2026-06-21T05:40:58,90,5,129.77,32.44,616.41
26631,6513,2026-06-21T05:40:58,46,1,181.44,0.00,181.44
26632,6513,2026-06-21T05:40:58,273,1,232.92,0.00,232.92
26633,6513,2026-06-21T05:40:58,435,1,255.40,0.00,255.40
26634,6514,2026-06-03T02:28:55,961,1,442.15,0.00,442.15
26635,6514,2026-06-03T02:28:55,950,1,191.96,0.00,191.96
26636,6514,2026-06-03T02:28:55,156,1,454.21,22.71,431.50
26637,6514,2026-06-03T02:28:55,189,1,282.61,0.00,282.61
26638,6515,2026-06-25T03:19:14,950,2,193.85,0.00,387.70
26639,6515,2026-06-25T03:19:14,769,1,112.44,0.00,112.44
26640,6515,2026-06-25T03:19:14,373,1,311.80,0.00,311.80
26641,6515,2026-06-25T03:19:14,509,1,436.06,0.00,436.06
26642,6515,2026-06-25T03:19:14,34,1,418.56,0.00,418.56
26643,6516,2026-06-26T12:25:16,778,1,467.14,0.00,467.14
26644,6516,2026-06-26T12:25:16,820,1,434.88,0.00,434.88
26645,6516,2026-06-26T12:25:16,272,4,291.91,0.00,1167.64
26646,6516,2026-06-26T12:25:16,74,1,309.15,0.00,309.15
26647,6516,2026-06-26T12:25:16,985,3,244.03,0.00,732.09
26648,6516,2026-06-26T12:25:16,483,1,463.27,0.00,463.27
26649,6516,2026-06-26T12:25:16,360,2,92.79,0.00,185.58
26650,6517,2025-01-11T17:35:06,25,2,450.47,135.14,765.80
26651,6517,2025-01-11T17:35:06,627,2,108.04,0.00,216.08
26652,6517,2025-01-11T17:35:06,972,1,199.19,0.00,199.19
26653,6518,2025-11-10T19:56:22,684,1,199.78,0.00,199.78
26654,6518,2025-11-10T19:56:22,964,1,310.37,15.52,294.85
26655,6518,2025-11-10T19:56:22,661,1,233.24,0.00,233.24
26656,6518,2025-11-10T19:56:22,703,1,85.12,0.00,85.12
26657,6518,2025-11-10T19:56:22,530,1,239.77,0.00,239.77
26658,6518,2025-11-10T19:56:22,812,2,231.07,0.00,462.14
26659,6519,2026-05-31T07:04:06,677,2,273.48,27.35,519.61
26660,6519,2026-05-31T07:04:06,594,1,490.33,0.00,490.33
26661,6519,2026-05-31T07:04:06,680,4,499.77,0.00,1999.08
26662,6519,2026-05-31T07:04:06,913,2,136.52,0.00,273.04
26663,6520,2026-05-10T08:59:01,738,1,513.13,0.00,513.13
26664,6520,2026-05-10T08:59:01,417,1,31.61,0.00,31.61
26665,6520,2026-05-10T08:59:01,727,1,215.65,10.78,204.87
26666,6520,2026-05-10T08:59:01,898,3,459.54,68.93,1309.69
26667,6520,2026-05-10T08:59:01,674,1,488.38,97.68,390.70
26668,6520,2026-05-10T08:59:01,528,1,486.90,0.00,486.90
26669,6521,2023-06-23T19:10:22,911,1,141.42,0.00,141.42
26670,6521,2023-06-23T19:10:22,380,2,461.31,0.00,922.62
26671,6521,2023-06-23T19:10:22,899,4,130.43,0.00,521.72
26672,6521,2023-06-23T19:10:22,541,2,180.46,0.00,360.92
26673,6522,2026-06-29T11:04:52,43,2,229.95,0.00,459.90
26674,6522,2026-06-29T11:04:52,57,3,15.52,0.00,46.56
26675,6522,2026-06-29T11:04:52,982,2,109.56,0.00,219.12
26676,6523,2024-11-30T14:33:28,270,4,243.50,0.00,974.00
26677,6523,2024-11-30T14:33:28,795,1,39.93,0.00,39.93
26678,6523,2024-11-30T14:33:28,649,2,434.75,0.00,869.50
26679,6523,2024-11-30T14:33:28,594,1,482.67,24.13,458.54
26680,6523,2024-11-30T14:33:28,514,1,305.39,15.27,290.12
26681,6524,2026-04-21T14:52:11,609,1,215.05,0.00,215.05
26682,6524,2026-04-21T14:52:11,782,1,273.76,0.00,273.76
26683,6525,2026-06-07T00:30:30,389,1,340.40,34.04,306.36
26684,6525,2026-06-07T00:30:30,646,1,27.09,0.00,27.09
26685,6526,2026-04-23T14:41:24,431,1,205.94,0.00,205.94
26686,6526,2026-04-23T14:41:24,678,1,287.16,28.72,258.44
26687,6527,2026-04-08T06:21:59,380,1,428.25,0.00,428.25
26688,6527,2026-04-08T06:21:59,200,5,57.93,0.00,289.65
26689,6527,2026-04-08T06:21:59,950,1,210.47,0.00,210.47
26690,6527,2026-04-08T06:21:59,961,2,463.52,0.00,927.04
26691,6527,2026-04-08T06:21:59,599,1,461.72,0.00,461.72
26692,6527,2026-04-08T06:21:59,646,1,26.78,0.00,26.78
26693,6528,2024-08-28T18:58:39,159,2,96.87,0.00,193.74
26694,6528,2024-08-28T18:58:39,739,3,242.70,0.00,728.10
26695,6528,2024-08-28T18:58:39,771,1,73.73,0.00,73.73
26696,6528,2024-08-28T18:58:39,120,1,271.03,0.00,271.03
26697,6528,2024-08-28T18:58:39,695,2,108.15,0.00,216.30
26698,6528,2024-08-28T18:58:39,162,1,130.88,0.00,130.88
26699,6529,2026-06-12T03:50:25,634,5,389.21,0.00,1946.05
26700,6529,2026-06-12T03:50:25,784,2,366.60,0.00,733.20
26701,6529,2026-06-12T03:50:25,265,1,306.14,15.31,290.83
26702,6529,2026-06-12T03:50:25,866,1,143.87,0.00,143.87
26703,6530,2025-11-22T08:00:03,619,2,344.24,0.00,688.48
26704,6530,2025-11-22T08:00:03,989,1,22.11,0.00,22.11
26705,6530,2025-11-22T08:00:03,817,1,456.32,0.00,456.32
26706,6531,2026-03-22T06:00:28,630,1,170.14,0.00,170.14
26707,6531,2026-03-22T06:00:28,168,1,61.71,3.09,58.62
26708,6531,2026-03-22T06:00:28,952,1,460.92,0.00,460.92
26709,6531,2026-03-22T06:00:28,548,1,164.91,0.00,164.91
26710,6532,2026-03-24T16:47:30,418,1,6.45,0.00,6.45
26711,6532,2026-03-24T16:47:30,209,1,436.27,0.00,436.27
26712,6533,2025-06-24T04:26:04,514,2,297.88,0.00,595.76
26713,6534,2025-09-03T04:37:38,553,1,281.75,0.00,281.75
26714,6534,2025-09-03T04:37:38,45,1,468.02,0.00,468.02
26715,6534,2025-09-03T04:37:38,643,1,272.50,0.00,272.50
26716,6534,2025-09-03T04:37:38,42,1,449.39,0.00,449.39
26717,6534,2025-09-03T04:37:38,811,1,67.41,0.00,67.41
26718,6534,2025-09-03T04:37:38,513,4,64.16,0.00,256.64
26719,6535,2026-06-28T19:26:30,499,2,93.06,0.00,186.12
26720,6535,2026-06-28T19:26:30,404,1,401.32,20.07,381.25
26721,6536,2026-04-27T21:07:06,931,4,158.20,31.64,601.16
26722,6537,2023-11-12T08:11:58,749,1,469.23,23.46,445.77
26723,6537,2023-11-12T08:11:58,912,2,140.63,28.13,253.13
26724,6538,2026-01-18T01:52:51,826,1,222.78,11.14,211.64
26725,6538,2026-01-18T01:52:51,817,1,453.60,0.00,453.60
26726,6538,2026-01-18T01:52:51,834,1,408.38,0.00,408.38
26727,6538,2026-01-18T01:52:51,556,2,197.51,39.50,355.52
26728,6538,2026-01-18T01:52:51,320,1,338.19,0.00,338.19
26729,6538,2026-01-18T01:52:51,190,1,357.66,0.00,357.66
26730,6538,2026-01-18T01:52:51,274,3,487.57,146.27,1316.44
26731,6539,2026-05-18T20:49:10,651,1,467.19,23.36,443.83
26732,6539,2026-05-18T20:49:10,421,1,22.58,0.00,22.58
26733,6539,2026-05-18T20:49:10,706,1,281.86,0.00,281.86
26734,6540,2026-03-15T19:53:09,572,3,464.75,0.00,1394.25
26735,6540,2026-03-15T19:53:09,495,1,115.70,5.79,109.91
26736,6540,2026-03-15T19:53:09,235,2,165.60,0.00,331.20
26737,6540,2026-03-15T19:53:09,967,1,53.35,0.00,53.35
26738,6540,2026-03-15T19:53:09,538,1,58.43,0.00,58.43
26739,6541,2026-06-29T13:50:14,98,1,497.67,0.00,497.67
26740,6542,2026-05-31T15:56:11,392,1,272.41,0.00,272.41
26741,6542,2026-05-31T15:56:11,855,1,401.52,0.00,401.52
26742,6542,2026-05-31T15:56:11,319,2,262.16,0.00,524.32
26743,6542,2026-05-31T15:56:11,904,4,101.58,0.00,406.32
26744,6543,2026-04-20T15:54:38,256,1,227.31,11.37,215.94
26745,6543,2026-04-20T15:54:38,629,1,98.82,4.94,93.88
26746,6543,2026-04-20T15:54:38,515,2,66.26,0.00,132.52
26747,6543,2026-04-20T15:54:38,888,2,98.24,0.00,196.48
26748,6543,2026-04-20T15:54:38,280,1,238.35,35.75,202.60
26749,6544,2026-04-17T07:10:42,213,1,127.91,0.00,127.91
26750,6545,2026-05-01T05:28:07,237,1,225.93,0.00,225.93
26751,6545,2026-05-01T05:28:07,346,4,366.62,0.00,1466.48
26752,6545,2026-05-01T05:28:07,269,1,357.89,0.00,357.89
26753,6546,2026-06-29T00:37:25,182,1,421.70,0.00,421.70
26754,6546,2026-06-29T00:37:25,579,1,369.64,0.00,369.64
26755,6546,2026-06-29T00:37:25,314,1,73.88,0.00,73.88
26756,6547,2026-05-13T03:47:16,157,1,146.09,0.00,146.09
26757,6547,2026-05-13T03:47:16,166,2,337.98,135.19,540.77
26758,6547,2026-05-13T03:47:16,115,1,109.44,10.94,98.50
26759,6547,2026-05-13T03:47:16,164,2,254.08,0.00,508.16
26760,6547,2026-05-13T03:47:16,942,3,414.24,62.14,1180.58
26761,6547,2026-05-13T03:47:16,31,1,120.15,0.00,120.15
26762,6548,2025-08-01T00:37:34,954,1,359.02,0.00,359.02
26763,6548,2025-08-01T00:37:34,745,1,333.91,0.00,333.91
26764,6548,2025-08-01T00:37:34,284,1,274.58,0.00,274.58
26765,6548,2025-08-01T00:37:34,303,3,334.88,0.00,1004.64
26766,6548,2025-08-01T00:37:34,92,1,272.03,0.00,272.03
26767,6549,2025-06-06T14:50:47,612,2,412.84,41.28,784.40
26768,6549,2025-06-06T14:50:47,74,4,297.80,0.00,1191.20
26769,6549,2025-06-06T14:50:47,695,1,110.26,0.00,110.26
26770,6549,2025-06-06T14:50:47,458,1,340.75,0.00,340.75
26771,6549,2025-06-06T14:50:47,672,2,511.33,0.00,1022.66
26772,6549,2025-06-06T14:50:47,954,1,357.30,35.73,321.57
26773,6550,2025-08-31T16:23:36,931,2,153.38,0.00,306.76
26774,6550,2025-08-31T16:23:36,191,1,156.80,7.84,148.96
26775,6550,2025-08-31T16:23:36,720,1,198.25,0.00,198.25
26776,6551,2026-03-28T00:53:09,554,2,167.45,0.00,334.90
26777,6551,2026-03-28T00:53:09,616,4,17.02,0.00,68.08
26778,6551,2026-03-28T00:53:09,78,3,261.88,0.00,785.64
26779,6551,2026-03-28T00:53:09,133,2,477.45,0.00,954.90
26780,6552,2026-06-13T15:33:48,167,1,263.17,0.00,263.17
26781,6552,2026-06-13T15:33:48,22,1,79.12,3.96,75.16
26782,6552,2026-06-13T15:33:48,99,1,216.70,21.67,195.03
26783,6552,2026-06-13T15:33:48,726,1,331.13,0.00,331.13
26784,6553,2024-01-24T17:24:26,323,2,135.55,27.11,243.99
26785,6553,2024-01-24T17:24:26,868,1,141.71,7.09,134.62
26786,6553,2024-01-24T17:24:26,783,1,447.75,0.00,447.75
26787,6554,2026-06-18T22:08:27,599,1,457.48,0.00,457.48
26788,6554,2026-06-18T22:08:27,368,1,200.69,0.00,200.69
26789,6554,2026-06-18T22:08:27,991,4,472.00,94.40,1793.60
26790,6554,2026-06-18T22:08:27,633,1,213.22,0.00,213.22
26791,6555,2026-05-30T20:49:08,888,4,94.51,18.90,359.14
26792,6555,2026-05-30T20:49:08,271,1,346.44,34.64,311.80
26793,6555,2026-05-30T20:49:08,939,1,449.95,0.00,449.95
26794,6556,2025-03-13T13:48:10,280,3,236.94,0.00,710.82
26795,6557,2026-06-14T16:51:43,731,1,458.20,0.00,458.20
26796,6557,2026-06-14T16:51:43,998,1,114.28,0.00,114.28
26797,6557,2026-06-14T16:51:43,964,1,324.56,0.00,324.56
26798,6557,2026-06-14T16:51:43,362,1,179.85,0.00,179.85
26799,6557,2026-06-14T16:51:43,601,1,53.18,0.00,53.18
26800,6557,2026-06-14T16:51:43,725,1,335.65,0.00,335.65
26801,6557,2026-06-14T16:51:43,469,1,130.39,0.00,130.39
26802,6557,2026-06-14T16:51:43,504,3,34.22,0.00,102.66
26803,6558,2022-07-24T21:12:57,46,4,183.54,73.42,660.74
26804,6558,2022-07-24T21:12:57,85,1,408.53,0.00,408.53
26805,6558,2022-07-24T21:12:57,922,2,319.57,0.00,639.14
26806,6558,2022-07-24T21:12:57,77,2,432.18,0.00,864.36
26807,6558,2022-07-24T21:12:57,395,1,501.29,0.00,501.29
26808,6558,2022-07-24T21:12:57,769,1,113.70,0.00,113.70
26809,6558,2022-07-24T21:12:57,97,2,368.73,0.00,737.46
26810,6559,2026-03-22T10:16:07,871,1,124.69,6.23,118.46
26811,6559,2026-03-22T10:16:07,713,1,445.44,0.00,445.44
26812,6559,2026-03-22T10:16:07,434,1,384.72,0.00,384.72
26813,6559,2026-03-22T10:16:07,334,1,485.82,0.00,485.82
26814,6559,2026-03-22T10:16:07,93,1,198.39,39.68,158.71
26815,6559,2026-03-22T10:16:07,544,1,326.12,32.61,293.51
26816,6560,2026-06-28T22:08:48,768,1,237.39,11.87,225.52
26817,6560,2026-06-28T22:08:48,997,1,442.71,0.00,442.71
26818,6561,2026-06-06T19:59:53,272,2,300.40,0.00,600.80
26819,6562,2025-10-25T09:39:00,655,2,402.50,161.00,644.00
26820,6562,2025-10-25T09:39:00,28,3,20.39,0.00,61.17
26821,6563,2024-12-09T09:26:04,26,1,10.94,0.00,10.94
26822,6563,2024-12-09T09:26:04,190,1,368.04,0.00,368.04
26823,6563,2024-12-09T09:26:04,56,1,173.11,17.31,155.80
26824,6563,2024-12-09T09:26:04,303,1,336.96,33.70,303.26
26825,6563,2024-12-09T09:26:04,580,4,446.14,0.00,1784.56
26826,6563,2024-12-09T09:26:04,164,1,240.43,0.00,240.43
26827,6564,2026-06-12T06:56:41,51,2,114.36,0.00,228.72
26828,6564,2026-06-12T06:56:41,381,1,323.74,0.00,323.74
26829,6565,2024-06-21T03:57:00,7,3,162.27,48.68,438.13
26830,6565,2024-06-21T03:57:00,625,1,233.86,0.00,233.86
26831,6565,2024-06-21T03:57:00,322,1,297.79,0.00,297.79
26832,6566,2025-01-27T22:43:13,776,1,141.75,0.00,141.75
26833,6566,2025-01-27T22:43:13,57,1,15.23,0.00,15.23
26834,6566,2025-01-27T22:43:13,344,1,407.15,0.00,407.15
26835,6566,2025-01-27T22:43:13,857,1,103.07,0.00,103.07
26836,6566,2025-01-27T22:43:13,358,2,424.53,84.91,764.15
26837,6567,2024-05-15T17:36:35,374,1,462.02,0.00,462.02
26838,6567,2024-05-15T17:36:35,33,2,306.84,0.00,613.68
26839,6567,2024-05-15T17:36:35,480,2,39.80,3.98,75.62
26840,6567,2024-05-15T17:36:35,706,1,294.12,0.00,294.12
26841,6568,2026-06-14T14:41:28,759,1,178.20,17.82,160.38
26842,6568,2026-06-14T14:41:28,158,1,106.75,0.00,106.75
26843,6568,2026-06-14T14:41:28,332,1,320.30,0.00,320.30
26844,6568,2026-06-14T14:41:28,72,3,13.78,4.13,37.21
26845,6568,2026-06-14T14:41:28,323,1,133.64,6.68,126.96
26846,6569,2026-06-29T03:34:54,909,3,475.84,0.00,1427.52
26847,6569,2026-06-29T03:34:54,269,3,356.87,107.06,963.55
26848,6569,2026-06-29T03:34:54,499,2,91.64,0.00,183.28
26849,6569,2026-06-29T03:34:54,977,2,178.50,0.00,357.00
26850,6570,2026-04-28T21:24:19,950,1,197.64,0.00,197.64
26851,6570,2026-04-28T21:24:19,210,1,181.23,0.00,181.23
26852,6570,2026-04-28T21:24:19,420,1,404.21,0.00,404.21
26853,6570,2026-04-28T21:24:19,685,1,175.46,0.00,175.46
26854,6571,2025-03-08T13:35:56,989,1,21.15,0.00,21.15
26855,6571,2025-03-08T13:35:56,645,2,469.95,0.00,939.90
26856,6571,2025-03-08T13:35:56,767,1,360.35,0.00,360.35
26857,6571,2025-03-08T13:35:56,462,1,271.77,0.00,271.77
26858,6571,2025-03-08T13:35:56,131,2,370.53,0.00,741.06
26859,6571,2025-03-08T13:35:56,763,1,184.77,0.00,184.77
26860,6572,2025-11-29T19:30:25,398,2,211.59,21.16,402.02
26861,6572,2025-11-29T19:30:25,181,1,55.55,0.00,55.55
26862,6572,2025-11-29T19:30:25,502,4,167.98,33.60,638.32
26863,6573,2026-02-05T17:09:28,80,2,134.24,40.27,228.21
26864,6573,2026-02-05T17:09:28,684,1,195.38,0.00,195.38
26865,6574,2025-12-21T18:19:19,639,1,315.53,47.33,268.20
26866,6574,2025-12-21T18:19:19,446,3,408.57,0.00,1225.71
26867,6574,2025-12-21T18:19:19,261,1,35.54,3.55,31.99
26868,6574,2025-12-21T18:19:19,476,1,274.17,0.00,274.17
26869,6575,2025-10-30T08:15:08,875,1,436.84,0.00,436.84
26870,6575,2025-10-30T08:15:08,289,1,382.40,0.00,382.40
26871,6575,2025-10-30T08:15:08,571,1,201.06,0.00,201.06
26872,6575,2025-10-30T08:15:08,550,1,292.59,0.00,292.59
26873,6576,2026-01-06T20:16:11,185,1,84.82,8.48,76.34
26874,6576,2026-01-06T20:16:11,534,1,286.74,0.00,286.74
26875,6576,2026-01-06T20:16:11,285,2,328.64,0.00,657.28
26876,6576,2026-01-06T20:16:11,844,1,138.35,6.92,131.43
26877,6577,2026-03-20T16:55:48,598,2,306.07,61.21,550.93
26878,6577,2026-03-20T16:55:48,562,1,273.95,0.00,273.95
26879,6577,2026-03-20T16:55:48,932,1,318.38,0.00,318.38
26880,6577,2026-03-20T16:55:48,380,1,462.97,0.00,462.97
26881,6578,2023-09-22T03:05:16,382,1,61.97,0.00,61.97
26882,6578,2023-09-22T03:05:16,239,1,258.02,0.00,258.02
26883,6578,2023-09-22T03:05:16,60,1,369.82,55.47,314.35
26884,6578,2023-09-22T03:05:16,813,2,152.52,0.00,305.04
26885,6579,2026-06-29T21:15:04,690,1,235.41,0.00,235.41
26886,6579,2026-06-29T21:15:04,680,1,478.11,95.62,382.49
26887,6579,2026-06-29T21:15:04,557,1,54.53,0.00,54.53
26888,6579,2026-06-29T21:15:04,654,1,36.65,0.00,36.65
26889,6580,2026-06-06T16:06:48,755,1,212.58,0.00,212.58
26890,6580,2026-06-06T16:06:48,80,4,140.94,0.00,563.76
26891,6580,2026-06-06T16:06:48,502,1,156.20,23.43,132.77
26892,6580,2026-06-06T16:06:48,846,1,476.31,23.82,452.49
26893,6580,2026-06-06T16:06:48,399,4,30.51,0.00,122.04
26894,6580,2026-06-06T16:06:48,563,5,383.22,0.00,1916.10
26895,6580,2026-06-06T16:06:48,431,1,205.42,0.00,205.42
26896,6581,2026-04-18T06:41:02,849,1,147.40,7.37,140.03
26897,6582,2026-06-12T23:43:25,812,1,212.52,21.25,191.27
26898,6582,2026-06-12T23:43:25,794,4,348.88,69.78,1325.74
26899,6582,2026-06-12T23:43:25,390,3,497.01,74.55,1416.48
26900,6582,2026-06-12T23:43:25,955,1,353.87,0.00,353.87
26901,6582,2026-06-12T23:43:25,465,1,19.77,3.95,15.82
26902,6582,2026-06-12T23:43:25,740,1,252.89,0.00,252.89
26903,6582,2026-06-12T23:43:25,251,3,328.24,0.00,984.72
26904,6583,2024-09-20T12:21:38,182,1,407.06,0.00,407.06
26905,6583,2024-09-20T12:21:38,15,1,332.56,0.00,332.56
26906,6583,2024-09-20T12:21:38,280,2,218.20,0.00,436.40
26907,6583,2024-09-20T12:21:38,212,1,133.95,0.00,133.95
26908,6584,2026-06-22T13:07:37,964,2,334.50,0.00,669.00
26909,6585,2026-05-31T03:07:04,808,2,359.13,0.00,718.26
26910,6586,2026-03-31T04:43:57,988,1,446.70,0.00,446.70
26911,6586,2026-03-31T04:43:57,916,1,200.43,0.00,200.43
26912,6586,2026-03-31T04:43:57,572,1,443.97,0.00,443.97
26913,6586,2026-03-31T04:43:57,742,1,40.57,0.00,40.57
26914,6587,2025-02-08T08:45:21,213,1,123.67,0.00,123.67
26915,6587,2025-02-08T08:45:21,438,1,187.50,0.00,187.50
26916,6587,2025-02-08T08:45:21,826,3,228.66,0.00,685.98
26917,6587,2025-02-08T08:45:21,681,2,360.24,108.07,612.41
26918,6587,2025-02-08T08:45:21,959,4,504.10,302.46,1713.94
26919,6588,2023-03-31T19:59:51,124,1,276.33,0.00,276.33
26920,6588,2023-03-31T19:59:51,467,1,288.77,0.00,288.77
26921,6588,2023-03-31T19:59:51,93,2,192.21,0.00,384.42
26922,6588,2023-03-31T19:59:51,161,2,230.41,0.00,460.82
26923,6589,2026-06-11T11:15:39,188,1,429.91,0.00,429.91
26924,6589,2026-06-11T11:15:39,730,1,88.09,0.00,88.09
26925,6589,2026-06-11T11:15:39,605,1,468.29,0.00,468.29
26926,6589,2026-06-11T11:15:39,481,2,6.68,0.00,13.36
26927,6590,2026-06-29T18:33:18,421,2,22.71,0.00,45.42
26928,6590,2026-06-29T18:33:18,836,1,123.04,0.00,123.04
26929,6590,2026-06-29T18:33:18,183,1,313.79,0.00,313.79
26930,6591,2024-11-28T20:32:42,383,1,432.13,0.00,432.13
26931,6591,2024-11-28T20:32:42,546,2,489.20,0.00,978.40
26932,6591,2024-11-28T20:32:42,396,1,168.71,0.00,168.71
26933,6591,2024-11-28T20:32:42,912,1,141.06,0.00,141.06
26934,6591,2024-11-28T20:32:42,393,1,53.12,0.00,53.12
26935,6592,2024-11-21T23:37:04,552,1,345.91,69.18,276.73
26936,6592,2024-11-21T23:37:04,593,1,277.51,41.63,235.88
26937,6592,2024-11-21T23:37:04,518,1,407.46,0.00,407.46
